"project_id","title","description","operating_unit","budget","expense"
"00040666","KI Sustainable Land Management (SLM)","The project will provide support for sustainable land management technologies to minimize land degradation problems; and stabilize the rural community socially, economically and environmentally.","Kiribati","87213.00","85774.00"
"00047236","Medios de Comunicación Comite de Prensa Peruana","Fortalecimiento de la calidad de los medios de comunicación a través de la Comisión de la Prensa Peruana y sus funciones","Peru","87137.00","84033.00"
"00061377","Empoderamiento Legal de los Pobres","Promoción los Objetivos del Milenio a través del empoderamiento legal de pobres","Argentina","87032.00","74140.00"
"00069359","PIMS 5044 POPs PPG E-waste Project","Reduction of POPs and PTS Release by Environmentally Sound Management throughout the Life Cycle of Electrical and Electronic Equipment and Associated Wastes in China","China","87000.00","5298.00"
"00050677","PASS - Appui au secteur santé et Sida","Le projet contribue à l'appui au secteur de la santé et à la lutte contre le Sida à travers le Programme d'Appui au Monde Associatif et Communautaire.","Burkina Faso","86888.00","71219.00"
"00057799","MDG Awareness & Research Initivative - Cairo University","Millennium Development Goals Awareness & Research Initivative at Cairo University","Egypt","86826.00","86664.00"
"00068284","UN Support for Strengthening Disaster Preparedness","The main objective of the project is to support the coordination activities of the Disaster Response Coordination Unit (DRCU).","Kyrgyzstan","86778.00","5386.00"
"00068992","Vietnam Statistical Development Strategy 2011-2020","Support to implementation of Vietnam Statistical Development Strategy 2011-2020, Vision to 2030","Viet Nam","86512.00","51480.00"
"00040573","Sustainable Land Management","Capacity building and resource mobilization for Sustainable Land Management (Eco-system Management) in Bangladesh","Bangladesh","86499.00","63202.00"
"00061903","Plan Estratégico Provincia de Neuquen 2012-2015","Apoyo a la Elaboración del Plan Estratégico de la Provincia del Neuquén 2012-2015","Argentina","86484.00","65557.00"
"00037756","LDC and SIDS Targeted Portfolio Approach","GLOBAL - LDC and SIDS Targeted Portfolio Approach for Capacity Development and Mainstreamins of Sustainable Land Management","Bureau Policy & Prog Support","86400.00","9830.00"
"00050364","Pacto por la Igualdad de Género","Pacto por la Igualdad de Género busca promover la igualdad de género como un desafío de país y un tema clave para el desarrollo de El Salvador y ubicarlo en el centro de la agenda pública","El Salvador","86270.00","85720.00"
"00056963","BRA/09/003 Institut Strengthening of Local Dev in Alagoa","Institutional Strengthening in Support of Local Development in Alagoas State","Brazil","86108.00","33858.00"
"00065109","National Biodiversity Planning","National Biodiversity Planning to Support the implementation of the Covention on Biological Diversity 2011-2020 Strategic Plan in Republic of Kazakhstan","Kazakhstan","86050.00","82356.00"
"00045104","Environmental learning and stakeholder involvement","Environmental Learning and Stakeholder Involvement as Tools for Global Environmental Benefits and Poverty Reduction","Tajikistan","86035.00","83097.00"
"00051324","Análisis Político y Escenarios Prospectivos","Análisis político y escenarios prospectivos para apoyar las transformaciones de la Función Pública en Paraguay","Paraguay","86000.00","84872.00"
"00058559","Modernización del. Organismo Electoral Boliviano","Apoyar la consolidación de la modernización de la actual Corte Nacional Electoral, futuro Órgano Electoral Plurinacional, con la implementación de nuevos sistemas y procedimientos para mejorar la  confiabilidad de los procesos electorales","Bolivia","85987.00","85987.00"
"00048164","International programme Italy UNDP","International programme Italy UNDP","PB","85936.00","184672.00"
"00065653","Support to Gender Research in Azerbaijan","Support to Gender Research in Azerbaijan","Azerbaijan","85900.00","48712.00"
"00046814","Support to United Nations Coordination","Support to UN Coordination","Ukraine","85881.00","48963.00"
"00061766","PIMS 4785 Prep of DRC's Climate Change Capacity Building","Lutte contre le changement climatique en République démocratique du Congo, iL contribue à la promotion du capital économique, social et écologique du monde rural","Democratic Republic of Congo","85612.00","54646.00"
"00059142","Analysis of development and transition challenges","Analysis of development and transition challenges","Regional Center – Istanbul","85600.00","45892.00"
"00059343","Disaster Risk Management Capacity Development","Strengthening national and local capacities for effective disaster risk management in Lao PDR","Lao People's Democratic Republ","85480.00","77179.00"
"00068328","Poverty-Environment Initiative Phase 2 Lao PDR, ESIA","Poverty-Environment Initiative Phase 2 Lao PDR, Environment and Social Impact Assessment Component","Lao People's Democratic Republ","85426.00","16775.00"
"00048829","Enhancing Aid Effectiveness & Coordination in Syria","Enhancing Aid Effectiveness & Coordination in Syria","Syria","85420.00","6585.00"
"00057844","Financial Literacy Programme","The Project aims to increase the financial management capabilities of adult population in Romania.","Romania","85380.00","84042.00"
"00058846","Consolidando espacios de dialogo, nacional y regional","Este proyecto fortalecerá la capacidad de convocatoria del Acuerdo Nacional  para impulsar espacios de diálogo y construcción de consensos, entre los distintos niveles del Gobierno, las organizaciones políticas y las instituciones de la sociedad civil.","Peru","85302.00","71683.00"
"00060655","Vlasina Ecotourism","Vlasina Ecotourism Promotion & Environmental Protection","Serbia","85076.00","52893.00"
"00062923","Fostering Local and Regional Development","The project focuses on decentralization, strengthening of local democracy, improvement of the quality of public services, as well as advancement of the citizen’s participation in local decision-making.","Georgia","85000.00","83539.00"
"00066301","Facilitating professional development of the staff","Facilitating professional development of the staff of the Ministry of Foreign Affairs of RT to better respond to the emerging issues of National Foreign Policy

Support to Institutional Development of the Ministry of Foreign Affairs of RT- Phase Ill","Tajikistan","85000.00","26689.00"
"00047317","Gender Mainstreaming","Improving institutionalization of gender mainstreaming practices into national policies according to the Gender Equality Strategy 2018-2022","Kyrgyzstan","84800.00","82743.00"
"00049361","Sistematización del conocimiento en Cambio Climático","Sistematización del conocimiento en Cambio Climático","Bolivia","84682.00","84682.00"
"00066550","Social Media for Innovative Local   Empowerment","Using social media to increase public sector transparency and accountability and enhance citizen’s participation in local decision making and monitoring.","Kosovo (As per UNSCR 1244)","84580.00","3443.00"
"00067096","IP FOR MY COUNTRY-DISABLED FRIENDLY WORKING ENVIRONMENTS","IP FOR MY COUNTRY-DISABLED FRIENDLY WORKING ENVIRONMENTS","Turkey","84400.00","28714.00"
"00045635","Proyecto Centroamericano de Control de Armas Ligeras","Proyecto Centroamericano de Control de Armas Ligeras","Panama Regional Center","84157.00","64157.00"
"00061071","COMBAT  EFFECTS OF CLIMATE CHANGE ON AGRIC.IN CAR","Combattre les effets néfastes des changements climatiques sur la production agricole et la sécurité alimentaire en République Centrafricaine.","Central African Republic","84155.00","90833.00"
"00049563","Gender-Based Violence Programme","By 2016, in minimum 4 provinces, women, men, boys, girls, and the more disadvantaged populations will have enhanced access to quality services supporting the prevention and response to GBV","Papua New Guinea","84000.00","74813.00"
"00047136","Regional Councils & Local Authorities Capacity Building","Regional Councils & Local Authorities Capacity Building for Improved HIV and AIDS Coordination","Namibia","83995.00","77120.00"
"00050898","Terminal Phase Out Management Plan for Tanzania","Terminal Phase Out management Plan for  CFCs in Implementation of the Montreal Protocol","United Republic of Tanzania","83908.00","33524.00"
"00069493","PROGRAMA INDH","Programa Informes Nacionales de Desarrollo Humano","Guatemala","83801.00","73142.00"
"00060405","Institutional Capacity Enhancement of the Peace Mission","Institutional Capacity Enhancement of the Peace Mission Training Centre (PMTC), South Africa.","South Africa","83791.00","81600.00"
"00060649","Gestion de ressources en eau","Renforcement des  capacités de gouvernance, de  gestion, de la planification dans le secteur de l’eau à travers une assistance technique","Djibouti","83790.00","23843.00"
"00051316","Youth Migration Albania","Youth Migration, reaping the benefits and mitigating the risks.","Albania","83645.00","79987.00"
"00047744","FINANCIAL INCLUSION IN MALAWI","BUILDING AN INCLUSIVE FINANCIAL SECTOR IN MALAWI","Malawi","83349.00","56701.00"
"00061205","Especies exóticas invasoras archipiélago Juan Fernandez","Fortalecimiento de los marcos nacionales para la gobernabilidad de las Especies Exóticas Invasoras (EEI): Proyecto piloto en el Archipiélago de Juan Fernández","Chile","83259.00","83259.00"
"00061149","Accelerating MDGs in Petauke","Accelerating Localized attainment of the Millennium Development Goals (MDGs) in Petauke District in rural Zambia. The project will provide support to Ministry of Community Development, Mother and Child Health (MCDMCH) focusing on capacity building.","Zambia","83244.00","71880.00"
"00064339","Development Effectivness","Development Effectivness","Azerbaijan","83091.00","0.00"
"00067121","HCFC Phase out Management Plan -1st Stage Implementation","The project will enable Jamaica to meet all of the Montreal Protocol’s HCFC control targets up to total phase out on 1 January 2040","Jamaica","83000.00","4911.00"
"00062119","Conservation of Biodiversity in the Caspian Forests","Building a multiple-use forest Management to conserve biodiversity in the Caspian forests landscape","Iran, Islamic Republic of","82948.00","68867.00"
"00062383","Adaptation in the Coastal Zones of Mozambique","Adaptation in the Coastal Zones of Mozambique","Mozambique","82918.00","78213.00"
"00032144","Support to UN Coordination","Support to UN Coordination","Egypt","82795.00","76380.00"
"00049057","PACDIP","Les institutions et les acteurs nationaux utilisent les outils de planification de contrôle et de suivi évaluation des politiques programme et budget. Il sera clôturé en 2014 suite à la restitution des soldes.","Congo","82759.00","0.00"
