"project_id","title","description","operating_unit","budget","expense"
"00112456","Yanchuan Women Project","The Project will focus on strengthening women’s economic empowerment through supporting development of handicrafts industry in Yanchuan County, Shaaxi Province.","China","120000.00","46241.00"
"00125780","Inclusión para el Desarrollo Sostenible","Creación de un modelo para aumentar la resiliencia (económica)  de mujeres en 2 comunidades semiurbanas de México, a través de (1) un producto digital de ahorro y (2) capacitaciones de educación financiera","Mexico","120000.00","68734.00"
"00127705","Improving Interurban Synergies","This project is a continuation of GOPP/UNDP collaboration in achieving an informed multi-level spatial planning and its relevant policy formulation that are in line with the National vision, policies and aspirations.","Egypt","120000.00","0.00"
"00129766","SDG Financing in the Pacific","Support the Governments of Fiji, Vanuatu, Solomon Islands, and the Republic of Marshall Islands (RMI) to build a more integrated approach to financing their national development plans and investing in coral reef","Fiji","120000.00","40070.00"
"00119553","Inclusión social de las personas con discapacidad","Creación de capacidades nacionales para lograr la inclusión laboral de las personas con discapacidad en la República Dominicana.","Dominican Republic","119882.00","73174.00"
"00130082","SDG FINANCING - COMPONENT 1","Sustainable Financing for the 2030 Agenda through viable Integrated National Financing Frameworks in Cook Islands, Niue, and Samoa","Samoa","119642.00","0.00"
"00076581","Fort. Inst. de SEMARNAT para aplicación GEF 2013-2018","Fortalecimiento Institucional de la SEMARNAT para la aplicación estratégica de la cooperación con el GEF en las políticas sectoriales 2013-2018","Mexico","119608.00","52141.00"
"00047752","Fortalecimiento institucional Unidad de Ozono","Fortalecimiento institucional de la Unidad Nacional de Ozono del Ministerio de Medio Ambiente para el cumplimiento de los acuerdos para la reducción y/o eliminación de sustancias que agotan la capa de ozono","Chile","119392.00","66163.00"
"00096620","Resource Efficiency in Agriculture & Agrobased Ind.GAP","The project aims to model and promote the most efficient use of resources in agricultural production and agricultural product processing as dominant sectors in GAP Region, and increase efficiency in primary production and processing.","Turkey","119023.00","94610.00"
"00114862","Electoral Process & Social Cohesion","Strengthening capacities in support of peaceful electoral processes and social cohesion in Cameroon","Cameroon, Republic of","118759.00","97075.00"
"00095492","Enhanced Rural Resilience in Yemen","The three-year joint programme “Enhanced Rural Resilience in Yemen” (ERRY) will be implemented by FAO, ILO, UNDP and WFP in four governorates: Hajjah, Hodeidah, Lahj and Abyan.","Yemen","118638.00","193.00"
"00075876","Management of Outer Island Protected Areas in Seychelles","Expansion and Strengthening of the Protected Area Subsystem of the Outer Islands of Seychelles and its Integration into the broader land and seascape","Seychelles","118504.00","101720.00"
"00087654","Effective Development Financing & Co-ordination","Strengthening national capacities for aid management & coordination for a greater development effectiveness","Nepal","118500.00","75968.00"
"00120326","UN Technology Innovation Labs (UN TIL) in Malaysia","UN Technology Innovation Labs (UN TIL) in Malaysia to develop sustainable entrepreneurship ecosystem","Malaysia","118105.00","51791.00"
"00104846","Rehabilitation of Basic infrastructure and income generation","Rehabilitation of Basic infrastructure and income generation / Foster the
Recovery of Disrupted Livelihoods Programme","Syria","117042.00","45101.00"
"00094634","Support to Coordination, Planning and Monitoring of Sustainable Development Goals (SDGs) in Afghanistan","Enabling the Ministry of Economy to lead on coordinating & monitoring the SDGs on behalf of the Government of Afghanistan.","Afghanistan","117019.00","139695.00"
"00104976","Enhancing People's Participation through Community Radio","Enhancing People's Participation through Community Radio (EPPCR). Bring needed information for development to local people in their own dialects.","Lao People's Democratic Republ","116680.00","113088.00"
"00092451","HCFC Phase-Out Management Plan (HPMP) - Stage 2 (full)","HCFC (Phydrochlorofluorocarbon) PHASE-OUT MANAGEMENT PLAN (HPMP) - Second (2nd) Stage – for complete HCFC phase-out by 2020. The Project is covered by the Multilateral Fund of the Montreal Protocol.","Kyrgyzstan","116146.00","9705.00"
"00098910","Kuwait Human Development Report","The Human Development Report project will be produced around a specific theme based on a selected priority development challenge in the country that would help achieve as well as lead to higher awareness and understanding about human development.","Kuwait","116066.00","0.00"
"00098955","Land degradation neutrality of mountain landscapes","Land degradation neutrality of mountain landscapes in Lebanon through integrated landscape management","Lebanon","115800.00","54236.00"
"00113386","III FASE REGISTROS ADMINISTRATIVOS MC","Desarrollar un Sistema de Registros Administrativos de Gestión Cultural, para el mejoramiento de la toma de decisiones informada, la difusión del quehacer del MCJ y el establecimiento de políticas y programas institucionales.","Costa Rica","115631.00","81327.00"
"00060740","Hydrochlorofluorocarbon Phase-out Management Plan for Gh","Hydrochlorofluorocarbon Phase-out Management Plan for Ghana aimed at a sustainable and cost effective phase out of HCFCs through inter-related institutional and regulatory measures, training and investment activities ensured.","Ghana","115570.00","36973.00"
"00094437","Mine Action Governance&Management","Mine Action Governance and Management Project assists the mine action authorities in Bosnia and Herzegovina to increase transparency, improve planning capabilities and implement mine action standards.","Bosnia and Herzegovina","115501.00","36674.00"
"00110124","Enabling activities for HFC phase-down","Enabling activities for HFC phase-down,this project, supported by the Multilateral Fund, aims to provide technical assistance to China to support the implementation of the Enabling Activities.","China","115480.00","115480.00"
"00092732","Réduire les émissions non intentionnelles des Polluants","Mettre en place les meilleures pratiques environnementales et d’introduire des technologies de traitement des déchets médicaux sans incinération et des appareils médicaux sans mercure afin de réduire les émissions nocives issues du secteur de la santé","Madagascar","115315.00","135525.00"
"00088403","Supporting sustainable land management","Transformation of land use practices in critical, productive, steppe, arid and semi-arid landscapes of Kazakhstan.","Kazakhstan","115000.00","85562.00"
"00097574","Turkey's Engineer Girls","Development of private sector led prototypes for inclusive and sustainable economic growth in the services and manufacturing sectors benefiting from gender equality mainstreaming.","Turkey","114480.00","90858.00"
"00115750","Secrétariat de laTroïka des partenaires au développement","e projet vise à mettre en place un secrétariat d'appui à la Troïka dans ses fonctions de représentation et de coordination des partenaires dans leurs relations avec le gouvernement .","Burkina Faso","114295.00","74327.00"
"00113195","Asistencia Electoral","Fortalecimiento Institucional del Tribunal Superior de Justicia Electoral para alcanzar una gestión electoral de excelencia a través de las adopciones de tecnologías informáticas y de sistemas de gestión","Paraguay","114292.00","61871.00"
"00063637","GLOBAL FUND SECRETARIAT CCM FUNDING","GLOBAL FUND SECRETARIAT CCM FUNDING to support Myanmar Heath Sector Coordinating Committee Secretariat to combat to fight against HIV AIDS and tuberculosis in Myanmar country context.","Myanmar","114209.00","50837.00"
"00118548","The Justice Sector Reform","Programme of Parliamentary Strengthening for Inclusive Democracy, Participatory Development and Civic Engagement","Timor-Leste","114169.00","283150.00"
"00075682","Monitoreo Estratégico de Proyectos en Salud","Seguimiento y monitoreo de los proyectos de salud administrados por el PNUD-Fondo Mundial, con el fin de cumplir con lo resultados, metas trazadas y fortalecer la implementación en las regiones en las cuales trabajan cada uno de los proyectos.","Bolivia","114160.00","68593.00"
