"project_id","title","description","operating_unit","budget","expense"
"00034579","Manejo Integrado de Ecosistemas","Promocion del Manejo Integrado de los Ecosistemas y el Manejo de los Recursos Natirales en honduras","Honduras","235313.00","234222.00"
"00063981","Development Effectiveness - BSB","Development Effectiveness","South Sudan, Republic of","235267.00","156449.00"
"00046657","Capacity Development Strategies","Capacity Development Strategies and Diagnostics","Bureau Policy & Prog Support","235246.00","38041.00"
"00071978","Data for Development","Establish partnerships for policy dialogue, research, gender mainstreaming, and advocacy for sustainable human development.","Kosovo (As per UNSCR 1244)","235020.00","98997.00"
"00045806","Strengthening EGA Capacity","Strengthening Environment General Authority’s Capacity for Sound Environment Management National environment management systems addressing desertification, bio-diversity conservation, water management and pollution strengthened","Libya","235000.00","192834.00"
"00061690","Strengthening National Human Rights & Justice Systems","The project aims to to enhance the capacity of human rights and justice institutions and UNDP Country Offices to pursue a robust regime of  human rights, rule of law and justice programming in support of country level engagements.","Regional Center – Istanbul","235000.00","228049.00"
"00042506","Management Plan","This project directs attention at programme (knowledge, development etc) and organizational effectiveness","Jamaica","234586.00","191319.00"
"00050708","Steppe conservation and management","Steppe conservation and management in Kazakhstan","Kazakhstan","234446.00","233094.00"
"00071365","Strengthening Civil Society Participation","Strengthening Civil Society Participation in Policy Dialogue for Development II","Mozambique","234401.00","140950.00"
"00074619","Amélioration de la résilience des populations","l'objectif du programme est de contribuer à la réduction de la vulnérabilité des populations aux effets du changement climatique. les principales interventions sont les suivantes:","Cameroon, Republic of","233688.00","211072.00"
"00062321","DESTRUCCION SUSTANCIAS AGOTADORAS DEL OZONO","PROYECTO DEMOSTRATIVO DESTRUCCION SAO- CUB/DES/62/DEM/46","Cuba","233158.00","233158.00"
"00065775","Promotion through engagement with Religious Leaders","Promotion through engagement with Religious Leaders","Kuwait","232970.00","232956.00"
"00072800","Disaster risk reduction at the local level","Strengthening local level capacities for disaster risk reduction, management and coordination in Mongolia.","Mongolia","232732.00","230995.00"
"00064004","Partnership on Avian and Pandemic Influenza (KMP-API)","Support to Knowledge Management and Policy Dialogue through the Partnership on Avian and Pandemic Influenza (KMP-API)","Viet Nam","232562.00","224654.00"
"00061957","Institutional support-National Human Rights Action Plan","The project aims at supporting the Government of the United Republic of Tanzania in the implementation of the National Human Rights Action Plan, which will contribute to a consistent and transparent system of monitoring human rights in Tanzania.","United Republic of Tanzania","231300.00","230074.00"
"00069437","HCFC PHASE-OUT MANAGEMENT PLAN FOR MALDIVES","Assist Government of Maldives in reducing it's consumption and achieving Hydro Chloro Fluoro Carbon (HCFC) phase-out compliance targets with available HCFC free and low Green House Gas (GHG) emission technologies.","Maldives","231020.00","228416.00"
"00067159","Social card–Social Welfare Information System,Montenegro","Social card – Social Welfare Information System (SWIS) in Montenegro","Montenegro","230707.00","230707.00"
"00050412","Poverty Environment Climate Mainstreaming (PECM)","Capacity Building for the Planning Commission: Poverty, Enviornment and Climate Mainstreaming (PECM) Project","Bangladesh","230033.00","155520.00"
"00061865","NDS/PRS implementation management and M&E","Strengthening National Development Strategy / Poverty Reduction Strategy Implementation Management and Monitoring & Evaluation","Tajikistan","230000.00","206434.00"
"00060315","Marine and Costal Proteced Areas","Improving coverage and management effectiveness of marine and coastal protected areas (PIMS 4255)","Albania","229709.00","211742.00"
"00048996","Promotion of Energy Efficient Cooking & Housing (PEECH)","Reducing Pressure on Forest Resources and CO2 Emissions through Provision of Energy Efficient Housing Technologies (PEECH)","Pakistan","229581.00","213852.00"
"00046278","Joint UNCT for Human Rights Promotion and Protection","A Joint UNCT for Human Rights Protection and Promotion in the Republic of Moldova","Moldova, Republic of","229519.00","163957.00"
"00044205","GTM - APOYO AL COORDINADOR RESIDENTE","GTM - APOYO AL PROGRAMA DEL COORDINADOR RESIDENTE","Guatemala","229412.00","101958.00"
"00073428","Support to Framework Agreement on Bangsamoro (FAB)","This Project aims to contribute to the overall momentum for peace in Mindanao by supporting the enhancement of capacities among key stakeholders to manage the transition from ARMM to Bangsamoro over the next three years.","Philippines","229325.00","91234.00"
"00062067","Rural Energy","Rural Sectrification through Solar Energy Systems: a Roll-out of the Solar Energy Pilot Initiative Conducted by India, Brazil and South Africa (IBSA) in 5 villages.","Guinea-Bissau","228942.00","135138.00"
"00047972","URU/07/G32 Cambio Climático en áreas costeras","Pims 3690 - MSP - Implementing Pilot Climate Change Adaptation Measures in Costal Areas of Uruguay","Uruguay","228534.00","215358.00"
"00062204","Mainstreaming global environment in local planning","Intégration des aspects de l’environnement mondial dans les processus de planification stratégique locale et de suivi de l’Initiative Nationale pour le Développement Humain (INDH) au Maroc.","Morocco","227939.00","210979.00"
"00063970","ART GOLD SOUTH","ART GOLD South aims to achieve balanced and sustainable development through three main pillars, (i) the participatory approach ensured by the working groups, (ii) the local economic development, and (iii) the support of the Decentralized Cooperation.","Lebanon","227464.00","194330.00"
"00051471","Prevención Crisis y Seguridad","Prevencion y Recuperacion de Crisis, Conflictividad y Seguridad Ciudadana, con Perspectiva de Equidad de Genero","Honduras","227013.00","203552.00"
"00070898","Capacity Building to fight AIDS/TB/Malaria","Strengthening national capacities to address emerging challenges in fighting the spread of three diseases (AIDS, Tuberculosis and Malaria)","Uzbekistan","226767.00","191424.00"
"00068324","Support to One UN Monitoring and Evaluation","1.2.1 Support to One UN Monitoring and Evaluation Framework and development of the UN Knowledge Management agenda in Albania.","Albania","226400.00","48178.00"
"00037063","Prog for Palestinian People - Support to Communications","The project was established in 2004 to support the communications unit in performing its core functions. The communications unit is responsible for all facets of communication at UNDP/PAPP.","Prog for Palestinian People","226290.00","47877.00"
"00074320","Phase-Out of Ozone Depleting","The project is to further enhance the overall programme management capability of the Programme Management Office (PMO) for ozone layer protection matters in the Ministry of Environmental Protection (MEP).","China","226000.00","40659.00"
"00060799","Production of the 2011 African HDR","Production of the 2011 African Human Development Report on ‘Food Security for Human Development’","Reg Bureau for Africa","225957.00","59999.00"
"00063081","Capacity Development for Nation Building of Curacao","Capacity Development for Nation Building of Curacao project will assist the Government of Curacao in formulating a National Development Plan, develop national socio-economic database and assist the country in meeting Millennium Development Goals","Curacao","225950.00","143720.00"
"00061590","KIEIN-Kuwait Integrated Enviromental Info Network","KIEIN-Kuwait Integrated Enviromental Information Network-Final Phase","Kuwait","225496.00","225496.00"
"00068773","Gestión Integral y Sostenible de Residuos Sólidos","Gestion Integral y Sostenible de Desechos Sólidos en la Región Autónoma del Atlántico Sur.","Nicaragua","225196.00","118403.00"
"00051351","Sustainable Mobility in the City of Bratislava","Reduction of GHG emissions from transport in Bratislava, thus supporting the Slovak Republic efforts in meeting its commitment under UNFCCC and the Kyoto agreements.","Regional Center – Istanbul","225000.00","214193.00"
"00066114","Protected Area Financing in Malaysia","Enhancing Effectiveness and Financial Sustainability of Protected Area in Malaysia","Malaysia","224546.00","224261.00"
"00043630","Wind Energy Project","Sustainable Development of Unility-Scale Wind Power Production, Phase I","Pakistan","224447.00","210819.00"
